Satellite,City,Latitude,Longitude,Azimuth,Elevation
03001U,Abidjan,5.3167,-4.0333,139.90451315675648,13.578166075496952
03001U,Ouagadougou,12.3686,-1.5275,168.6752914312486,15.141603693326976
03001U,Bamako,12.6458,-7.9922,161.42531011149907,32.66876059857124
03001U,Conakry,9.5092,-13.7122,107.47124309607736,42.14499796272879
03001U,Dakar,14.6928,-17.4467,13.475823218775504,68.83547114116638
03001U,Monrovia,6.3133,-10.8014,118.70100787868078,25.561489819781862
03001U,Serekunda,13.4333,-16.6667,53.34159541482342,68.68333021294204
03001U,Bamako,12.6458,-7.9922,177.21139749216857,15.320871271484226
03001U,Conakry,9.5092,-13.7122,158.05371671896248,27.54481652059421
03001U,Dakar,14.6928,-17.4467,192.79752348640622,46.240006586234955
03001U,Monrovia,6.3133,-10.8014,151.07063457736527,17.338013335213553
03001U,Serekunda,13.4333,-16.6667,180.2145978399275,42.69969822093751
03001U,Kinshasa,-4.325,15.3222,359.79502843069093,40.58833559585434
03001U,Luanda,-8.8383,13.2344,26.869508112453612,27.662868917156693
03001U,Douala,4.05,9.7,326.47788642298354,15.171106295225105
03001U,Nairobi,-1.2864,36.8172,190.7369404214651,12.922856340342033
03001U,Lusaka,-15.4167,28.2833,121.4428184820199,19.809408047540956
03001U,Yaoundé,3.8667,11.5167,322.6845541109773,18.44869603196251
03001U,Harare,-17.8292,31.0522,124.99125652873326,13.152591577127989
03001U,Blantyre,-15.7861,35.0058,140.2446613184057,10.78850647650086
03001U,Port Harcourt,4.8242,7.0336,329.3154054490058,10.569226187189324
03001U,Brazzaville,-4.2694,15.2714,359.31789826226066,40.3264103150237
03001U,Lubumbashi,-11.6647,27.4794,130.17433333846802,28.866723924806525
03001U,Kampala,0.3136,32.5811,201.75189201180706,20.544579316247617
03001U,Kigali,-1.9536,30.0606,194.75611392341338,29.34816011631395
03001U,Bujumbura,-3.3833,29.3667,186.57361985915492,32.77074127301862
03001U,Libreville,0.3903,9.4542,339.7321822247546,18.102920674250903
03001U,Mwanza,-2.5167,32.9,188.61250228536235,21.33939792036374
03001U,Arusha,-3.3667,36.6833,183.50134287979395,13.521310664822826
03001U,Goma,-1.6794,29.2336,198.00660098149567,32.03023950164974
03001U,Kinshasa,-4.325,15.3222,332.23276548301357,77.49115172017471
03001U,Luanda,-8.8383,13.2344,50.296502883798105,45.9486617188383
03001U,Douala,4.05,9.7,308.1882681681595,21.34249837710759
03001U,Abuja,9.0667,7.4833,304.1733160356989,10.598832838500453
03001U,Lusaka,-15.4167,28.2833,138.47082360167838,12.111341724367486
03001U,Yaoundé,3.8667,11.5167,300.5485394425486,24.64446164326008
03001U,Port Harcourt,4.8242,7.0336,315.15725539445054,15.929874486194215
03001U,Brazzaville,-4.2694,15.2714,331.1431667792611,76.76687068366778
03001U,Lubumbashi,-11.6647,27.4794,149.06160316948285,17.12013575034447
03001U,Kigali,-1.9536,30.0606,191.82896479587922,14.700647552999524
03001U,Bujumbura,-3.3833,29.3667,186.45011334935094,16.472391337721024
03001U,Libreville,0.3903,9.4542,323.6953128409807,28.528716623720207
03001U,Mwanza,-2.5167,32.9,188.00941186087604,10.032507307238845
03001U,Goma,-1.6794,29.2336,193.68841146848501,16.202975981859016
